KW;Artikelnr.;Prüfziffer;Artikelbezeichnung;Abgabemenge;Palette;SA-GP;SA-VK;Spanne;N-GP;VK1;Spanne;VK2;Spanne;VK3;Spanne;KZ L/S;Einmalkauf;MHD;Sondertext;Druckkz;Endverbr. von;Endverbr. Bis;Lieferd. Von;Sortiment;
28;6634866007;;Corny Milch 4ST 120g;8 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6634866007;;Corny free Schoko 6ST 120g;10 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6634866007;;Corny Süß&Salzig Erdnuss 6x25g;8 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6362397004;8;funny-fr.Chipsfrisch ungarisch 150g;20 BT;28;0,906;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;;50;Titelseite, Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5504357005;2;Funny-fr.Chipsfrisch Zaziki Style 150g;10 BT;24;0,906;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;;50;Titelseite, Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5504364003;8;Funny-fr.Chipsfrisch Sour Cream 150g;10 BT;24;0,906;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;;50;Titelseite, Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5505988006;0;Funny-fr.Chipsfrisch Chakalaka 150g;10 BT;24;0,906;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;;50;Titelseite, Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5505989009;0;Funny-fr.Chipsfrisch Peperoni 150g;20 BT;28;0,906;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;;50;Titelseite, Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5505990009;6;Funny-fr.Chipsfrisch gesalzen 150g;10 BT;24;0,906;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;;50;Titelseite, Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5505999006;6;Funny-fr.Chipsfrisch Oriental 150g;10 BT;24;0,906;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;;50;Titelseite, Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5506000008;2;Funny-fr.Chipsfrisch Curryw.Style 150g;10 BT;24;0,906;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;;50;Titelseite, Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5662160008;6;Funny-fr.Chipsfrisch Pickles & Herbs150g;1 BT;0;0,906;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;EK;50;Titelseite, Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5662169005;6;Funny-fr.Chipsfrisch Chili Che.Fries150g;10 BT;24;0,906;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;;50;Titelseite, Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5662170005;2;Funny-fr.Chipsfrisch Trüffel&Meers.150g;1 BT;0;0,906;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;EK;50;Titelseite, Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7045198000;2;Funny-fr.Chipsfrisch ungarisch 150g+25g;20 BT;24;0,906;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;;50;Titelseite, Knüller;2;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7061778002;6;Funny-fr.Chipsfrisch ungar.120x175g1/4CH;120 ST;4;0,907;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;EK;50;Titelseite, Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5919090003;8;Funny-fr.Chipsfrisch 7f.120x150g 1/4CH;120 ST;4;0,907;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;EK;50;Titelseite, Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5919090003;;Funny-fr.Chipsfrisch Zaziki Style 150g;10 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5919090003;;Funny-fr.Chipsfrisch Salt&Vin.Style 150g;10 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5919090003;;Funny-fr.Chipsfrisch Chili Che.Fries150g;20 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5919090003;;Funny-fr.Chipsfrisch Sour Cream 150g;20 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5919090003;;Funny-fr.Chipsfrisch gesalzen 150g;20 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5919090003;;Funny-fr.Chipsfrisch Oriental 150g;20 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5919090003;;Funny-fr.Chipsfrisch Peperoni 150g;20 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7062010006;4;Funny-fr.Chipsfrisch WM 6f.480ST DP;480 ST;1;0,906;0,99;2;1,157;2,19;56;1,99;51;1,99;51;L;EK;50;Titelseite, Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7062010006;;Funny-fr.Chipsfrisch Chili Che.Fries150g;30 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7062010006;;Funny-fr.Chipsfrisch Sour Cream 150g;40 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7062010006;;Funny-fr.Chipsfrisch gesalzen 150g;50 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7062010006;;Funny-fr.Chipsfrisch Oriental 150g;60 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7062010006;;Funny-fr.Chipsfrisch Peperoni 150g;60 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;7062010006;;Funny-fr.Chipsfrisch ungarisch 150g+25g;240 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6477599009;0;Funny-Fr.Erdnuss Flippies Classic 175g;10 BT;32;0,885;0,99;4;1,085;2,39;60;2,19;57;2,19;57;L;;50;Titelseite, Knüller;2;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6477685009;6;Funny-Fr.Big Erdnuss Flippies 150g;10 BT;32;0,885;0,99;4;1,085;2,39;60;2,19;57;2,19;57;L;;50;Titelseite, Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6480151007;0;Funny-Fr.Flippies 2f.100ST 1/4CH;100 ST;4;0,867;0,99;6;1,085;2,39;61;2,19;58;2,19;58;L;EK;50;Titelseite, Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6480151007;;Funny-Fr.Big Erdnuss Flippies 150g;40 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6480151007;;Funny-Fr.Erdnuss Flippies Classic 175g;60 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568238002;8;Milka Alpenmilch 90g;25 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;2;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;120761001;0;Milka Alpenmilch 100g;24 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;120762004;0;Milka Haselnuss 100g;22 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;120764000;0;Milka Noisette 100g;23 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;120765003;0;Milka Ganze Haselnuss 100g;17 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;120766006;0;Milka Trauben Nuss 100g;22 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;120767009;0;Milka Weiss 100g;22 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;120770005;6;Milka Joghurt 100g;23 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;120771008;6;Milka Zartherb 100g;23 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;120774007;6;Milka Kuhflecken 100g;23 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;597609000;4;Milka Luflee 100g;13 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;1088056006;2;Milka Daim 100g;22 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;1196717004;4;Milka Erdbeer 100g;22 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;1530028007;0;Milka Oreo 100g;22 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;2169628006;8;Milka & TUC 87g;18 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;2209307009;2;Milka Bunte Kakaolinsen 100g;22 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;2628717009;4;Milka Luflee Noisette 100g;11 ST;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;120;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;2672589003;4;Milka Luflee Weiss 100g;14 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;120;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;2730585006;6;Milka Karamell 100g;20 TF;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;2800327000;2;Milka Choqsplash Schoko-Nuss 90g;18 ST;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;120;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4430469004;2;Milka Luflee Reiscrisp 100g;20 SH;300;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;120;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4430501007;8;Milka Luflee Kokos 100g;12 PA;144;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;120;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4430502000;8;Milka Luflee Milch und Weiß 95g;15 SH;300;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4735754001;2;Milka Darkmilk Mandel 85g;25 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4735755004;2;Milka Darkmilk gesalzenes Karamell 85g;25 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4773585009;2;Milka Kaffee&Keks 100g;22 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;120;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4773686001;4;Milka Popcorn 90g;24 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;120;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4773699007;0;Milka ala Apfelkuchen 90g;24 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;120;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5115598008;6;Milka Oreo Sandwich Erdbeer 92g;15 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;120;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;5769944008;6;Milka Darkmilk Nougat Creme 85g;16 PA;330;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6481562006;2;Milka Ganze Nuss 95g;17 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;2;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6481563009;2;Milka Dunkel Schokoladentafel 90g;25 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6481582000;4;Milka Schokoladentafel Nüss.u.Rosin.90g;23 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6481583003;4;Milka Noisette 90g;25 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6481584006;4;Milka Luflee 90g;14 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6481586002;4;Milka Weiße Schokoladentafel 90g;24 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6481591004;0;Milka Kuhflecken 90g;24 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6481592007;0;Milka Haselnuss 90g;24 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6952381006;4;Milka Lotus Biscoff 90g;24 ST;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;100;Knüller;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6987196006;0;Milka Daim 90g;24 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6987215006;4;Milka Kakaolinsen 90g;24 PA;220;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;4;Milka Schokoladentafel 20f.882ST 1/4CH;882 ST;4;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Karamell 100g;40 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka & TUC 87g;36 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka & LU 87g;36 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Daim 90g;24 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Kuhflecken 90g;48 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Milchcreme 100g;22 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Oreo 100g;44 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Erdbeer 100g;66 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Oreo Sandwichtafel 92g;30 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Erdnuss Crisp Tafel 90g;24 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Haselnuss 90g;24 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Alpenmilch 90g;175 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Darkmilk Alpenmilch 85g;16 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Darkmilk Nougat Creme 85g;16 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Oreo White 100g;22 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Joghurt 100g;46 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Ganze Nuss 95g;34 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Luflee 90g;56 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Noisette 90g;100 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988283002;;Milka Schokoladentafel Nüss.u.Rosin.90g;23 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;0;Milka Schokoladentafel 17f.220ST DP;220 ST;20;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;EK;100;Knüller;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Haselnuss 90g;10 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka & LU 87g;12 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Lotus Biscoff 90g;10 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Weiße Schokoladentafel 90g;4 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Kuhflecken 90g;16 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Erdbeer 100g;10 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Oreo Sandwichtafel 92g;8 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Karamell 100g;8 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka & TUC 87g;12 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Alpenmilch 90g;40 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Oreo White 100g;10 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Joghurt 100g;10 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Oreo 100g;12 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Noisette 90g;20 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Dunkel Schokoladentafel 90g;6 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Luflee 90g;16 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6988298004;;Milka Ganze Nuss 95g;16 ST;0;;;;;;;;;;;L;;;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;0;Milka Gemischt Schokolad.23f.873ST DP;873 ST;4;0,853;0,99;8;1,197;2,19;58;1,99;54;1,99;54;L;;100;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Joghurt 100g;46 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka & LU 87g;36 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka & TUC 87g;36 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Bunte Kakaolinsen 100g;22 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Karamell 100g;34 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Erdnuss Crisp Tafel 90g;24 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Weiße Schokoladentafel 90g;24 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Daim 100g;22 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Erdbeer 100g;44 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Oreo 100g;44 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Milchcreme 100g;22 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Kuhflecken 90g;48 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Oreo White 100g;22 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Darkmilk Alpenmilch 85g;16 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Darkmilk gesalzenes Karamell 85g;16 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Alpenmilch 90g;125 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Haselnuss 90g;24 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Oreo Sandwichtafel 92g;30 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Ganze Nuss 95g;34 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Luflee 90g;56 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Dunkel Schokoladentafel 90g;50 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Noisette 90g;75 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6568259009;;Milka Schokoladentafel Nüss.u.Rosin.90g;23 ST;0;;;;;;;;;;;L;;;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;534945002;2;Dallm.Crema d'Oro Bohnen 1kg;4 BT;48;12,813;13,99;2;16,603;21,99;38;20,99;35;20,99;35;L;;180;;2;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;534946005;2;Dallm.Espresso D'oro ganze Bohnen 1kg;4 BT;48;12,813;13,99;2;16,603;21,99;38;20,99;35;20,99;35;L;;180;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;891311005;6;Dallm.Crema d'Oro Intensa Bohnen 1kg;4 BT;48;12,813;13,99;2;16,603;21,99;38;20,99;35;20,99;35;L;;180;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;3242593008;6;Dallm.Crema d'Oro Selekt.d.Jahr.Bohn.1kg;4 ST;48;12,813;13,99;2;16,603;21,99;38;20,99;35;20,99;35;L;;180;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;3800488007;0;Dallm.Prodomo Caffee Crema g.Bohnen 1kg;4 BT;48;12,813;13,99;2;16,603;21,99;38;20,99;35;20,99;35;L;;180;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;4525766009;0;Bio Dallm.Crema d'Oro Organ.g.Bohnen750g;4 ST;48;12,813;13,99;2;16,603;21,99;38;20,99;35;20,99;35;L;;180;;0;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
28;6431657008;8;Dallm.Crema d'Oro Schümli g.B.1kg;8 ST;24;12,813;13,99;2;16,603;21,99;38;20,99;35;20,99;35;L;EK;180;;1;05.07.2026;11.07.2026;29.06.2026;Grundnahrung;
